bit_length,semiprime,lattice_dimension,precision_parameter,smoothness_bound,sr_pairs,ground_truth_sr_pairs
90,645956249093719383887468977,30,4,900,0,
90,742766804957336989496315141,30,4,900,0,
90,744610365802961944571550667,30,4,900,0,
90,713871873420978638426699053,30,4,900,0,
90,624329020168852723278947699,30,4,900,0,
90,823714381625956106060808791,30,4,900,0,
90,1058515136408282740941358873,30,4,900,0,
90,1063893812700444927946073807,30,4,900,0,
90,642387474136955086826850029,30,4,900,0,
90,880701357336631064577841999,30,4,900,0,
90,1044068719374583127793872131,30,4,900,0,
90,722811577431846803956798849,30,4,900,0,
90,803638096634596228624594067,30,4,900,0,
90,724533726755457496317332579,30,4,900,0,
90,666098249532092804669523569,30,4,900,0,
90,1077906695800842188099779937,30,4,900,0,
90,743895505664782746571335379,30,4,900,0,
90,1069116058669952011579212167,30,4,900,0,
90,798260423541988947768467507,30,4,900,0,
90,933463644220039475074117519,30,4,900,0,
90,1125406117107560827430088713,30,4,900,0,
90,964757067976380118286035907,30,4,900,0,
90,883797349901018275248556363,30,4,900,0,
90,635494180194066546196448977,30,4,900,0,
90,723869044537000445595896977,30,4,900,0,
90,651517120035448842149718427,30,4,900,0,
90,676337471613622924291141561,30,4,900,0,
90,1056852086425980227306509843,30,4,900,0,
90,938127411813839058634191203,30,4,900,0,
90,1101121538340765315214070677,30,4,900,0,
90,1002176029353694100449920433,30,4,900,0,
90,749146554480006034739315161,30,4,900,0,
90,885776549458354158899318473,30,4,900,0,
90,968175563945689277182328953,30,4,900,0,
90,1090759062456833534379500731,30,4,900,0,
90,665228713289622785970458851,30,4,900,0,
90,863392400615637126914766139,30,4,900,0,
90,741308217179034408408501121,30,4,900,0,
90,839265001494833368141362673,30,4,900,0,
90,793424826391388388285856081,30,4,900,0,
90,620420391606730789171037641,30,4,900,0,
90,720212846097174419510303089,30,4,900,0,
90,965335036730777613663980369,30,4,900,0,
90,737128353451709972951851031,30,4,900,0,
90,699324244504630931793033589,30,4,900,0,
90,679426698433294196310981563,30,4,900,0,
90,795151700013195973783217111,30,4,900,0,
90,772696329970963293022274813,30,4,900,0,
90,689627568839396611637861521,30,4,900,0,
90,916181239324976308039372843,30,4,900,0,
90,1082809252007655294764152127,30,4,900,0,
90,748177663274719032691456541,30,4,900,0,
90,713253794142713523925955029,30,4,900,0,
90,647730634770317871016135733,30,4,900,0,
90,1085958733055104540668641707,30,4,900,0,
90,697754884013003317981202297,30,4,900,0,
90,793072230255204093786968759,30,4,900,0,
90,655218519314765631150657271,30,4,900,0,
90,707831566138807763404292213,30,4,900,0,
90,935431997952451569137742953,30,4,900,0,
90,722556583667905530204915451,30,4,900,0,
90,1189047310104908257636348241,30,4,900,0,
90,652502269515565903991523061,30,4,900,0,
90,642844286752519010403205067,30,4,900,0,
90,909294380937826691026719011,30,4,900,0,
90,935906445291752976806339741,30,4,900,0,
90,1084558167521692983806844601,30,4,900,0,
90,746337983007511314739215361,30,4,900,0,
90,702278690617645786110510557,30,4,900,0,
90,860490777104762649679210061,30,4,900,0,
90,778901814573220476832715251,30,4,900,0,
90,815982278821779830419597201,30,4,900,0,
90,695389252645951707514714223,30,4,900,0,
90,810212181765283176015097361,30,4,900,0,
90,731744766812390298083825329,30,4,900,0,
90,688826435524700303318769949,30,4,900,0,
90,674609943629952252424804229,30,4,900,0,
90,996747531741573652092417331,30,4,900,0,
90,713502678702852006608168273,30,4,900,0,
90,979708294224421446002479643,30,4,900,0,
90,932630274573723477729488383,30,4,900,0,
90,1022513911336822856796097987,30,4,900,0,
90,802208541075398084551454497,30,4,900,0,
90,716113431778426251344525911,30,4,900,0,
90,931737666365946575934696613,30,4,900,0,
90,680430427708542989188571899,30,4,900,0,
90,882150207758577861285856117,30,4,900,0,
90,994745443780941698205028517,30,4,900,0,
90,763825886453880666100061789,30,4,900,0,
90,625884348158952075722798413,30,4,900,0,
90,950367488420549989976256313,30,4,900,0,
90,792531982240472669817298637,30,4,900,0,
90,845511403141191835572648653,30,4,900,0,
90,859376733223913843087220131,30,4,900,0,
90,824780522049896820184182727,30,4,900,0,
90,774763031146061890466663053,30,4,900,0,
90,1058163548555405402662704731,30,4,900,0,
90,1026483261592575107248477577,30,4,900,0,
90,691510123360466403149173877,30,4,900,0,
90,880870945572428794205369879,30,4,900,0,
90,675749062583818311482415001,30,4,900,0,
90,638755931603663098430736199,30,4,900,0,
90,690749293880834811722457031,30,4,900,0,
90,877158088615563476421099929,30,4,900,0,
90,668150852007382734373458377,30,4,900,0,
90,732588070307638684378633297,30,4,900,0,
90,782026819553216898650094947,30,4,900,0,
90,685634939574197017941781681,30,4,900,0,
90,807534956960558415545715739,30,4,900,0,
90,620630676787979876406602297,30,4,900,0,
90,917398598492349250496856937,30,4,900,0,
90,710019043266696353231047459,30,4,900,0,
90,745121570014033575078285599,30,4,900,0,
90,668462682840495366348237329,30,4,900,0,
90,793022669310569325016726951,30,4,900,0,
90,671557147838942277639257431,30,4,900,0,
90,997178130990961413430030337,30,4,900,0,
90,649292508014226503230463183,30,4,900,0,
90,770916360872974246862706277,30,4,900,0,
90,1017236929699544333134076431,30,4,900,0,
90,786144208653281148584871047,30,4,900,0,
90,634989003491366824116626969,30,4,900,0,
90,1131261723337603706364510289,30,4,900,0,
90,735034351676277033368163713,30,4,900,0,
90,689381717542742223266996237,30,4,900,0,
90,848345984047659164481083399,30,4,900,0,
90,706474216266950051759940527,30,4,900,0,
90,1168869517796628379372067953,30,4,900,0,
90,654484046149423462596429739,30,4,900,0,
90,771751429313339844259587019,30,4,900,0,
90,890587581303515549559495233,30,4,900,0,
90,798382558271466263961875003,30,4,900,0,
90,622547364624056057382860921,30,4,900,0,
90,643147882288273083141931009,30,4,900,0,
90,826047021868486730829992107,30,4,900,0,
90,873336735007038365008099757,30,4,900,0,
90,684916331674271008725978197,30,4,900,0,
90,698797375352413537903569403,30,4,900,0,
90,734028565510814119349334527,30,4,900,0,
90,910680968638084158803172853,30,4,900,0,
90,721454979760227152672609743,30,4,900,0,
90,815002094926610699262472009,30,4,900,0,
90,937594672566005691723924161,30,4,900,0,
90,663531149610730165172493313,30,4,900,0,
90,954671601870259168816394849,30,4,900,0,
90,722599559802727937419897781,30,4,900,0,
90,867494550050245061221985501,30,4,900,0,
90,670354266926064310671013123,30,4,900,0,
90,937047841234852854620494853,30,4,900,0,
90,746884346332212712752327923,30,4,900,0,
90,693838066050923958198506909,30,4,900,0,
90,1054692959452931487436229123,30,4,900,0,
90,695914787310319459325854247,30,4,900,0,
90,1033204910388379446567581101,30,4,900,0,
90,695115096396489718646330911,30,4,900,0,
90,1032033996900238961556460343,30,4,900,0,
90,650683419043855317334950601,30,4,900,0,
90,622375106554454191731352487,30,4,900,0,
90,640776954653962114124994947,30,4,900,0,
90,887709122318383417478493257,30,4,900,0,
90,687987488498395592857562833,30,4,900,0,
90,689491565024491713315047477,30,4,900,0,
90,945775431118143134174503753,30,4,900,0,
90,978540337792126513078012423,30,4,900,0,
90,705891776751911205879003563,30,4,900,0,
90,873353502983462648397640547,30,4,900,0,
90,744040964058621606583579309,30,4,900,0,
90,1185745949268085903322573159,30,4,900,0,
90,689140667965602757543178773,30,4,900,0,
90,650851701207010447327874731,30,4,900,0,
90,833704972720459615846175213,30,4,900,1,
90,819280466967340603185986093,30,4,900,0,
90,843660680444271574537298843,30,4,900,0,
90,689871146608188222494289673,30,4,900,0,
90,770598250725237714338584691,30,4,900,0,
90,762560777523125502425975221,30,4,900,0,
90,782290741568835679710104453,30,4,900,0,
90,704377363588876786555987369,30,4,900,0,
90,625100755241890734694999571,30,4,900,0,
90,662778357324655179768839429,30,4,900,0,
90,1180407280758504120909343777,30,4,900,0,
90,884087711922128710027489309,30,4,900,0,
90,761322223444319197893757807,30,4,900,0,
90,677034714046977010618941647,30,4,900,0,
90,1038796708761713324007687569,30,4,900,0,
90,746358222879115853787238103,30,4,900,0,
90,864091673437005292444395619,30,4,900,1,
90,702972679115298810658074031,30,4,900,0,
90,1018074804266006364871713757,30,4,900,0,
90,749290512893945600493717017,30,4,900,0,
90,825852347116884808644339901,30,4,900,0,
90,693509890632133270977852229,30,4,900,0,
90,761166105983197687188045811,30,4,900,0,
90,656070039212180988277140253,30,4,900,0,
90,982284836721975876198072487,30,4,900,0,
90,658089323130206539013906627,30,4,900,0,
90,798153960640023285673686763,30,4,900,0,
90,622048170820181076642318019,30,4,900,0,
90,839402362818433059011828563,30,4,900,0,
90,856625708387506988632840939,30,4,900,0,
90,665998809574198723984502359,30,4,900,0,
90,665384607450554611616913439,30,4,900,0,
90,926533892753008417912778357,30,4,900,0,
90,918812315347758746734881617,30,4,900,0,
90,656458163546076064689182393,30,4,900,0,
90,1024526189892675073831442953,30,4,900,0,
90,844443222264548825912133977,30,4,900,0,
90,1000663911532943062727616953,30,4,900,0,
90,639953883331381187640731399,30,4,900,0,
90,672277381754172636775044001,30,4,900,0,
90,792386369190815894561082697,30,4,900,0,
90,732123541420903819367043203,30,4,900,0,
90,782774995567547114605648663,30,4,900,0,
90,734779802783706836959614893,30,4,900,0,
90,646077994975761620834368927,30,4,900,0,
90,870579238509942988242110551,30,4,900,0,
90,695857900516086268712060417,30,4,900,0,
90,731148117794146811125024363,30,4,900,0,
90,795879557857238259911271299,30,4,900,0,
90,784258399686518008711810223,30,4,900,0,
90,626636785261902941722656569,30,4,900,0,
90,644144073479597476891151161,30,4,900,0,
90,670877912749937664647447029,30,4,900,0,
90,825500402797819329109679747,30,4,900,0,
90,996581547065617832359080221,30,4,900,0,
90,797530998387431699141043389,30,4,900,0,
90,822347794522581834142202761,30,4,900,0,
90,642856503126732855475379219,30,4,900,0,
90,1127904114809035482751365539,30,4,900,0,
90,916675352481523551844784929,30,4,900,0,
90,661256606697233760620142133,30,4,900,0,
90,793448582479133067816685073,30,4,900,1,
90,627347021590189858337231213,30,4,900,0,
90,953504442492538728795676177,30,4,900,0,
90,767254178283560308674021233,30,4,900,0,
90,634988953998468701115862451,30,4,900,0,
90,891573332691054310179160331,30,4,900,0,
90,924110059056159363356182453,30,4,900,0,
90,994082624599846315832580673,30,4,900,0,
90,1009964072363709896293476449,30,4,900,0,
90,1023163940746505817780592403,30,4,900,0,
90,746044962267528329802707603,30,4,900,0,
90,1138145075256811863394552393,30,4,900,0,
90,737487200101503256654351423,30,4,900,0,
90,1102028219145224100875768863,30,4,900,0,
90,714379600282091834644030999,30,4,900,0,
90,808728335047641073678716121,30,4,900,0,
90,1035232743166985891776054223,30,4,900,0,
90,867258855932873075269320677,30,4,900,0,
90,1152736716023859437495597021,30,4,900,0,
90,713631975968457366250265369,30,4,900,0,
90,811489017762509909069412163,30,4,900,0,
90,1055779376433620377591071991,30,4,900,0,
90,962966700937219288254791491,30,4,900,0,
90,638439022687005783652171583,30,4,900,0,
90,720368680545660375396414007,30,4,900,0,
90,667736043157643568926177081,30,4,900,0,
90,885767735591695904136566623,30,4,900,0,
90,736211437570979043568697087,30,4,900,0,
90,685155439283624025503324519,30,4,900,0,
90,1049476533151624534246651253,30,4,900,0,
90,887589620447022662461551277,30,4,900,0,
90,1000316281748576895837050527,30,4,900,0,
90,885672949054149959078375009,30,4,900,0,
90,1035004841248427623009988477,30,4,900,0,
90,890906153161014493256910743,30,4,900,0,
90,948367937223188225674836547,30,4,900,0,
90,655786268380512123104652799,30,4,900,0,
90,647674581306279832094298307,30,4,900,0,
90,720971339970628952791620869,30,4,900,0,
90,917984653571060963097032359,30,4,900,0,
90,1005668783952903616232424949,30,4,900,0,
90,745310321722095196063327547,30,4,900,0,
90,715654602643662131076444239,30,4,900,0,
90,641759991627797563009349381,30,4,900,0,
90,867482039900685942746714231,30,4,900,0,
90,661776037388815915929099643,30,4,900,0,
90,1069985323538536080284938817,30,4,900,0,
90,1110746513490445048065279203,30,4,900,0,
90,1103501600539585906705341047,30,4,900,0,
90,707342639403549580167072649,30,4,900,0,
90,955112400621025343007823261,30,4,900,0,
90,742821804427914001596149191,30,4,900,0,
90,629888599167298084437642911,30,4,900,0,
90,643092407952440360560390891,30,4,900,0,
90,761499937030834428600258923,30,4,900,0,
90,674966398336511781683579317,30,4,900,0,
90,1059220644903530363409354707,30,4,900,0,
90,997007565524354868420571673,30,4,900,0,
90,1204757111756518587456284279,30,4,900,0,
90,1026024910442081694581676013,30,4,900,0,
90,961372451372654183211295549,30,4,900,0,
90,1053842490781471565947272161,30,4,900,0,
90,819978935695967763392258753,30,4,900,0,
90,789631703311023443156397487,30,4,900,0,
90,952499986248267643489078343,30,4,900,0,
90,1122939967316577006139327073,30,4,900,0,
90,631902668389244816437180117,30,4,900,0,
90,653629919694943738891985063,30,4,900,0,
90,695818979158295476250476373,30,4,900,0,
90,1180934176891848457847215081,30,4,900,0,
90,686813332722222181146314359,30,4,900,0,
90,819519290192968927280881873,30,4,900,0,
90,958674167666859640630331183,30,4,900,0,
90,885029933197434202983595993,30,4,900,0,
90,681190054358481871351846679,30,4,900,0,
90,1161459650984024694049212697,30,4,900,0,
90,988587192892547514317236307,30,4,900,0,
90,779173695844373328139148929,30,4,900,0,
90,815274601917416766424443997,30,4,900,0,
90,714560197715178472997740411,30,4,900,0,
90,857366295353213618530924679,30,4,900,0,
90,620085326667448008769700567,30,4,900,0,
90,675715138204260174676438427,30,4,900,0,
90,848383604461002494294039519,30,4,900,0,
90,720006034058168848896152843,30,4,900,0,
90,656056427771159040735938341,30,4,900,0,
90,970392912092819466519056849,30,4,900,0,
90,1048028611318034760284797387,30,4,900,0,
90,702593435792734163044203491,30,4,900,0,
90,747446302235823732531083531,30,4,900,0,
90,939908914945105040545925767,30,4,900,0,
90,708708954535140787348489339,30,4,900,0,
90,816485778159973744716943799,30,4,900,0,
90,1034132952942127117241980327,30,4,900,0,
90,676926716776351376098044959,30,4,900,0,
90,784452887444401359678821449,30,4,900,0,
90,927205234728959454918198377,30,4,900,0,
90,665099749758181729272511963,30,4,900,0,
90,891163906591106889432646061,30,4,900,0,
90,966878567482471418770092533,30,4,900,0,
90,872516318834409240833678801,30,4,900,0,
90,667742358447928827292131641,30,4,900,0,
90,687907770177248218012044233,30,4,900,0,
90,837919258035944159705214521,30,4,900,0,
90,914317699744277422316343259,30,4,900,0,
90,964241040751581187015350253,30,4,900,0,
90,1019848835476997686784960257,30,4,900,0,
90,987653559398257265942149577,30,4,900,0,
90,923536946054131590841382509,30,4,900,0,
90,946957910157511105490418673,30,4,900,0,
90,655520481289700351992060627,30,4,900,0,
90,721963998090881551005789809,30,4,900,0,
90,781202523046546800581286361,30,4,900,0,
90,1007156952590631174295324759,30,4,900,0,
90,918562916012987176431409139,30,4,900,0,
90,879980948907439310086430003,30,4,900,0,
90,787717243519014025958216893,30,4,900,0,
90,648971658023811376566349109,30,4,900,0,
90,841258110645498363928971257,30,4,900,0,
90,890575296842014178041927513,30,4,900,0,
90,751847114205480108715384339,30,4,900,0,
90,744552656124716137456264751,30,4,900,0,
90,989058203686961410040139427,30,4,900,0,
90,956348430733284033801445247,30,4,900,0,
90,725153933935954730559467459,30,4,900,0,
90,927843463253579852274451601,30,4,900,0,
90,634089077640833811741493717,30,4,900,0,
90,808107026865633180469959271,30,4,900,0,
90,772841887544961011520386053,30,4,900,0,
90,690478962629199442162969919,30,4,900,0,
90,794181608950144905184591609,30,4,900,0,
90,804276234361636724267127047,30,4,900,0,
90,783265121248853396271949291,30,4,900,0,
90,834354597561170996101461203,30,4,900,0,
90,1124475221920097754422247943,30,4,900,0,
90,742959007866915002669590561,30,4,900,0,
90,917305473105817274631429619,30,4,900,0,
90,834715860089978969434160617,30,4,900,0,
90,816503377039206963466377593,30,4,900,0,
90,1190939098762429690981660421,30,4,900,0,
90,978309828290966864534424329,30,4,900,0,
90,1174909239882289189020674837,30,4,900,0,
90,1106298460694524452714483119,30,4,900,0,
90,1105163789099214456384076103,30,4,900,0,
90,683512282223204495646103853,30,4,900,0,
90,633386493313890012997077461,30,4,900,0,
90,1207597849346435812806132377,30,4,900,0,
90,686612933903043963339158431,30,4,900,0,
90,750650287294832260322686393,30,4,900,0,
90,935087907881672441760676091,30,4,900,0,
90,786670154189459332648817701,30,4,900,0,
90,738073663473424369494389927,30,4,900,0,
90,664541069709156479897640509,30,4,900,0,
90,704042895643536133879217147,30,4,900,0,
90,815261705931838082695794043,30,4,900,0,
90,738812310939540071395961201,30,4,900,0,
90,779008540857917381987882057,30,4,900,0,
90,794558322975511256704480243,30,4,900,0,
90,810514293113285160319492519,30,4,900,0,
90,947721234722631332764192537,30,4,900,0,
90,650168969414941564349558099,30,4,900,0,
90,1070751109460827217214036901,30,4,900,0,
90,835037967924506311126917023,30,4,900,0,
90,720362948813527661921640061,30,4,900,0,
90,643126419214060276164887339,30,4,900,0,
90,678699647465390440799918599,30,4,900,0,
90,1179282201064418306268923611,30,4,900,0,
90,822982847855209931507027887,30,4,900,0,
90,774367518045687334580566943,30,4,900,0,
90,875743145532044696278448617,30,4,900,0,
90,1028939831174223969212635541,30,4,900,0,
