lattice_id,u,s,smoothness_value,smoothness_index,cost
243,391086248735,-364887143,401,78,251
243,1698246942133,-1475095232,163,37,266
243,117049343047,-11403328,223,47,381
243,110381903271353,-100029157372,503,95,440
243,16954953382367,-18854842008,421,81,590
243,14031507581,-15781984,433,83,324
243,1245356278985,-1106548416,541,99,362
243,935744719,-741252,277,58,119
243,23372600161,-39549114,479,91,480
243,4677177921,-5251934,353,70,278
244,538945407,670136,397,77,260
244,1215618519159,2346058325,347,68,504
244,12395070090,14738857,313,64,212
245,9203750955,1044494,241,52,134
245,9201090591,-1615870,463,89,150
245,1416289875,488881,181,41,150
245,3122919174375,2493783599,491,93,317
245,24081220863,12603965,251,53,137
245,708187779,287282,379,74,138
245,9202668552,-37909,227,48,239
245,485818834023,199093081,107,27,252
245,138770855883,22358471,193,43,267
245,1150059680055,429272927,367,72,279
245,708122250,221753,401,78,185
245,708588000,687503,157,36,282
245,1058656335462,345092447,353,70,308
245,374494958145,15595232,199,45,255
245,1700304381396,635288099,353,70,263
247,248472000000,378291391,353,70,385
248,6653109375000,-943484429,431,82,395
249,90993009745,-1936908,311,63,114
249,22585127587,-29001167,467,90,227
250,5244888467,-63754,251,53,102
250,84515253636,13245631,73,20,437
250,84530535089,28527084,263,55,108
250,582868494,96025,167,38,80
250,582781794,9325,373,73,206
250,4079249161,-158122,457,87,156
250,103645804058378,-62636207455,367,72,442
250,20963275553428,20181334975,251,53,328
251,3381736644,262589,151,35,71
251,4737537792,3474115,211,46,199
251,3382328664,854609,163,37,205
251,3385234944,3760889,269,56,259
251,490375461888,61723913,313,64,326
251,12014198816256,-178501159,307,62,440
251,676823040,528229,227,48,345
251,90188699247855,10196559493,439,84,379
251,12850698276,1096867,347,68,380
251,141501136896,155521397,241,52,656
251,9319206048768,3245027243,523,98,559
252,1173202975,-35643,109,28,63
252,1174062071,823453,263,55,127
252,17590785751,-7793519,349,69,176
252,2933094307,-2238,373,73,135
252,86249381545,16343122,127,30,226
252,586282125,-337184,257,54,159
252,201169812987,-40610000,131,31,222
252,189453756205,-24280602,389,76,79
252,4106386834,51671,317,65,83
252,586793250,173941,181,41,95
252,2213481155484,166502627,431,82,290
252,156034584303,-6151891,311,63,111
252,7626093750,42733,283,60,173
252,22878416825,263774,227,48,158
252,4870810546875,110424248,331,66,291
252,211688496019,-81074530,139,33,210
252,1639017015625,589285588,509,96,159
252,4626372091770,-1467636931,179,40,383
253,1932378525,951743,409,79,155
253,511192316250,329932411,463,89,247
253,1931442777,15995,457,87,117
253,422042053125,25301258,421,81,228
253,8173501070625,-297070799,523,98,290
253,965732625,19234,163,37,95
253,18346453125,-2101304,229,49,141
254,1931651435,1142306,379,74,103
254,3218621679,1106464,487,92,149
254,2574203125,190953,433,83,167
254,4666132917589,735855839,499,94,149
254,1287284999,278913,389,76,146
254,28333885125,19751233,337,67,301
255,103517461531,11021702,523,98,116
255,1346378831250,795113473,197,44,268
255,6212371444565,147662402,263,55,240
256,966815939375,504737463,397,77,251
257,3498034375,741013,479,91,172
257,1129612841357,-12914569,307,62,216
257,16903590858,6275,251,53,116
257,335159854029,2573504,509,96,115
257,14566374823,-5680852,241,52,152
257,13408945209,2653988,149,34,89
257,12238083143,-2443624,97,24,178
257,582989211,106984,311,63,126
257,141055171673,-2327261,331,66,306
257,26815688361,3105919,307,62,186
257,235906318879,-160983056,439,84,149
257,30308024439,-1851365,109,28,223
257,1165184475,-579979,353,70,191
257,492388645287,-146836528,431,82,207
257,5247846835,1906792,241,52,103
257,115415406197,4725251,283,60,193
258,742761110,492001,269,56,76
258,8164595355,-364844,463,89,235
258,64591648835,14236352,241,52,117
258,624521966250,273645581,503,95,253
258,4496973178425,-1919891224,431,82,352
258,416385450525625,11820639402,491,93,309
259,1928226284808915,677028353224,439,84,418
259,918569925,977276,101,25,374
259,918248625,655976,491,93,250
259,80754366875,6213763,523,98,356
259,917478185,-114464,73,20,266
259,452492915875,119739918,137,32,236
259,15602193750,3118717,179,40,313
259,34873678125,5157463,433,83,460
260,758547548,55375,443,85,113
260,128181457206,-3720031,79,21,129
260,5305986246,-3458965,359,71,148
260,757891365,-600808,109,28,114
260,11379525586,2142991,61,17,93
260,758515758,23585,89,23,110
260,39414084435,-27508561,421,81,191
260,21221529219,-16251625,137,32,201
260,8327433296259,-4603224146,383,75,257
260,17442943245,-2376734,223,47,177
260,95616172223,46158425,359,71,229
260,98604396387,413897,197,44,200
260,246476233949,-33722276,149,34,149
260,139076089824947,-73850264941,443,85,594
260,45495613163,-13917217,151,35,159
260,835745287572547,-492333159953,509,96,441
262,16362125728,-1298079,367,72,143
262,81828260241,11141206,359,71,192
262,61872000463,-24428720,89,23,162
262,10664334668,-7463467,509,96,294
262,5673426043376,-413298399,431,82,301
263,1047762038037,-338569300,503,95,299
263,118728362610,-21952507,499,94,289
263,645362792136,-19355239,109,28,230
263,737258445,-321152,193,43,135
263,12538336122,-517027,317,65,180
263,10602532319808,-174387067,239,51,497
263,16958670300,-5660431,349,69,452
263,1492591678820,468154089,229,49,284
263,2194879044072,579742997,461,88,436
263,1441868704848,-99407287,499,94,487
264,878369835,1384,173,39,70
264,16688295195,-705374,367,72,175
264,6148926927,347770,419,80,88
264,114232929921,45031291,113,29,272
264,565882192316745,-352759409699,463,89,381
265,24703129737,6228335,491,93,117
265,2473117257325,1974358219,389,76,302
265,61765676577,23423072,271,57,152
265,21081542625,16538488,367,72,168
265,10171725525,2413183,439,84,285
265,996718389381,125779865,251,53,330
265,35610089940,17496743,521,97,297
266,2225671875,889943,167,38,142
266,2223772635,-1009297,239,51,219
266,1112042811,-348155,389,76,360
266,3335524423,-1648475,283,60,252
266,542306210831,15614906,223,47,497
267,7001832500,7906737,283,60,187
267,3817168355,2299757,293,61,215
267,671534652425,117779177,379,74,367
267,7002937500,9011737,521,97,271
267,12084539250,4122023,373,73,216
267,14630791175,7128216,541,99,295
267,5085569125,-922339,439,84,239
267,636010375,198942,467,90,100
267,636272000,460567,179,40,140
267,8268799000,3250371,157,36,206
267,55331192000,15597329,139,33,287
267,7630592375,855179,419,80,367
267,23222674475000,14921359067,487,92,318
267,190150100000,42481533,331,66,205
268,3130717673125,418895688,223,47,170
268,806396556749721,-464938468954,509,96,367
269,23197624989,2914,47,14,166
270,4388551904,3287049,307,62,243
270,877123676,70705,179,40,156
270,2633278648,2119735,421,81,125
270,65803343606,24370781,89,23,235
270,11418096816,16408193,337,67,399
271,30764079080625,2866538101,463,89,279
271,180680545125,-89299273,467,90,215
272,68679739375,-9936834,211,46,141
272,2676430445,209294,461,88,137
272,22307179349,5336424,541,99,158
272,150816036333,55578160,461,88,198
272,51775085505,34809919,311,63,234
272,12855790599625,10821148542,283,60,371
272,30364269375,33762997,401,78,287
272,19607027250525,13520130337,491,93,283
272,216160442875,278603361,103,26,292
273,4535979819525,2960562148,401,78,339
273,1744508259351,1039314206,499,94,306
274,772781415406,316802671,431,82,147
274,93266722549,-26105076,137,32,164
274,3233747826547,-1647435488,463,89,163
275,4722684337833,1956732772,443,85,154
275,1375496872750,1907235157,131,31,329
275,10546411736575,15557848362,383,75,394
275,1373929375,1026189,103,26,178
275,233882189687575,24606790707,157,36,469
275,2061116057,1761278,457,87,186
275,142212059275,116579524,461,88,299
276,24319857185,-4774977,103,26,71
276,2559601161,-886435,227,48,105
276,61454336801,2634497,239,51,227
276,347998818453,-227494603,349,69,285
276,2515641659756225,363878266,199,45,275
277,118696757763,-26218648,383,75,81
278,43564764859,17968299,389,76,232
278,41927617680,13825991,373,73,106
278,26767436236937,12284430473,383,75,582
278,49508351167,-26129920,173,39,288
278,35385279204,3506999,83,22,335
278,8711432873,2073561,337,67,215
279,33301503235,-7660143,101,25,153
279,10513798295,-4884877,311,63,184
279,14017668665,-7242231,263,55,293
279,98153512897,-20863375,347,68,307
279,3281596915135,-232234529,541,99,532
279,42088233803,13501115,167,38,299
279,42068101075,-6631613,131,31,453
279,2440044522461,-289973443,71,19,372
279,266258719727,-214587297,487,92,330
279,4396646543471,-163022425,419,80,240
280,51233456274,28391959,281,59,206
281,871674286,298413,467,90,59
281,871370192,-5681,23,8,238
281,7838514632,-3868225,431,82,268
281,6101946000,2314889,277,58,287
281,871751160,375287,313,64,254
281,21784396088,-737,67,18,238
281,872067700,691827,173,39,150
281,60157227872,32292635,523,98,322
281,7842052400,-330457,89,23,275
281,14817051200,3661359,349,69,390
281,872105168,729295,311,63,290
281,871624000,248127,103,26,397
281,30533759772,35604217,439,84,254
281,1007015371304,576237989,281,59,301
282,545490000,34997,443,85,271
282,1091434575,524569,523,98,123
282,2679414437700,-405992039,229,49,238
282,458713262700,-14394823,397,77,252
282,2728294569,1019554,137,32,140
282,545497524,42521,421,81,234
282,268876789335,-32527144,107,27,157
282,110728356750,991141,157,36,288
282,157641155100,4659233,479,91,282
282,6003628470,3623437,277,58,123
282,6004600875,4595842,227,48,188
282,458905680792,178023269,503,95,385
282,2680574832936,754403197,257,54,427
283,8916019920,7866419,131,31,196
283,3427826688,1613803,541,99,186
283,26762272768,37812265,443,85,463
283,599928473808,341218933,157,36,255
283,685679904,437327,479,91,112
283,17147858112,16793687,443,85,274
283,6461884531872,3473243647,157,36,441
284,8546206968,1113917,179,40,130
284,7990736259168,1074256483,239,51,286
284,26713925903808,-1919106823,337,67,358
284,13738217518080,-3068934569,509,96,566
284,470064052224,83934419,281,59,346
285,163283005809,5823208,191,42,131
285,940619170755,-625764239,433,83,284
285,4764902031351,-7815613909,401,78,699
285,9597147095,-7393058,193,43,282
286,2019228334695,-581076736,379,74,195
286,3817705606,-459633,439,84,204
286,15818012525,-100608,131,31,120
286,1636014380,-342151,109,28,203
286,44163399170,-18227167,127,30,235
286,656552349345464,-254326781,311,63,296
286,545119025,-333152,359,71,193
286,64937578563,28769500,353,70,240
286,545579320,127143,277,58,287
286,1378497400800,139749521,263,55,358
286,374288736705,108543283,409,79,182
286,3310344491740,-4770473,379,74,254
286,7089724125,-1154176,127,30,250
286,3817719400,-445839,421,81,307
286,51826200357,8243542,439,84,62
286,40922268794,13355519,331,66,147
286,31089188872,-1585217,269,56,139
286,7091493101,614800,53,15,207
286,602497770336,-226885249,349,69,469
286,62728449498,1449143,503,95,227
286,25108756101,17955959,449,86,203
286,205737279300,101808571,313,64,201
286,12545351280,-48791,503,95,333
286,12549213765,3813694,251,53,259
286,9277058142,4371133,139,33,256
286,53479149729,24836383,113,29,114
286,38196282597,14630207,179,40,219
286,1567211462124,127357603,317,65,260
286,7090594192,-284109,163,37,298
287,730991313,209824,83,22,126
287,4761613290837,-889672976,457,87,371
287,263251475929,170139889,401,78,292
287,3939630696703,718470993,199,45,256
288,13100693595,-2690092,349,69,79
288,3425451917355666,-336023924675,487,92,302
288,3236599681095,63910406,193,43,125
288,374150923134582,-94818349825,313,64,213
288,55017714855873,-3393245840,131,31,152
288,6222623956549,-1483294776,233,50,184
289,2517104590,-140687,523,98,115
289,839533695,451936,487,92,192
289,5872554143,-1018170,419,80,70
289,446482545795,91050007,487,92,367
289,228202190073,-28048375,491,93,392
289,207244722663,-8471810,173,39,211
289,302890663647,-17851352,241,52,193
289,11746331883,-812743,461,88,300
289,838909071,-172688,251,53,147
289,41963768847,9680897,79,21,229
289,71298280911,-23668604,443,85,392
290,1228507586820,-552181,191,42,230
290,8598587522,7621515,173,39,305
290,661191336,347797,179,40,223
291,48267286162522,69563200289,499,94,300
291,9479888880,-2252171,337,67,199
291,9478506972,-3634079,293,61,160
292,1162586010885,130282649,233,50,160
293,77721399591823,48853833455,397,77,306
293,19440610600243,22474160651,227,48,402
293,38994512440,54399259,463,89,223
294,11166755677,5917118,419,80,177
294,11166755677,5917118,419,80,177
294,14600132855,5190124,239,51,143
294,14600132855,5190124,239,51,143
294,859031250,505207,379,74,116
294,859031250,505207,379,74,116
294,290204154625,22352091,431,82,186
294,290204154625,22352091,431,82,186
294,49793800343,-710151,139,33,147
294,49793800343,-710151,139,33,147
295,53424833308,50716863,499,94,401
295,41943761860,65608957,367,72,432
295,140558292875,143309612,463,89,378
295,821892500,752247,251,53,477
295,1899993549025,1517284089,313,64,401
296,1923376163049,-1065240290,509,96,343
296,35728349778,-3983971,271,57,307
297,292675541015,129925836,257,54,222
297,5095400546750976,4721914195351,373,73,509
297,4237859966613,3647115338,443,85,301
297,184286079744,189868819,541,99,223
297,15418218816,21081175,157,36,336
297,70359258112,67977577,251,53,298
298,19224734375,5060661,163,37,135
298,42732259067547,-29819092540,263,55,280
298,3909230497125,-277250111,397,77,343
298,2261146965,8881,107,27,216
298,95534586945,1502896,79,21,307
298,101074572238365,569314523,463,89,367
298,676071174625,-9112491,131,31,222
299,2406160723615,1496248542,191,42,163
299,368001051847,-198990650,461,88,150
299,95458221925,-1048352,181,41,146
299,648726375,-656416,281,59,232
299,109665138500,-80553179,251,53,370
299,16985948313125,-3853647808,197,44,254
299,59113037500,19203519,227,48,408
299,59082352500,-11481481,241,52,363
299,232189385908095,-32497684669,503,95,339
300,124148048409,-1631506,311,63,84
300,422055081441,-53830270,757,133,123
300,24832292079,2356096,233,50,123
300,273165095385,35799572,439,84,139
300,17455961548025,516551976,283,60,204
300,24842613978,12677995,653,118,138
300,571360239450,271711841,557,101,171
300,24832695447,2759464,179,40,86
300,571132121175,43593566,647,117,137
300,2110228465254,-316093301,107,27,266
300,24837784686,7848703,421,81,182
300,422169439230,60527519,643,116,195
300,121926409034815,-63066449664,683,123,334
300,85497470684990,57660967487,743,131,316
300,1583139594901725,-190932926236,719,127,269
300,74470371598,-19436351,191,42,235
300,421879572114,-229339597,293,61,299
300,143945324236350,6185342899,727,128,382
300,273132920970,3625157,563,102,279
300,98583132645270,-16543143223,643,116,354
300,315143006807025,26289246772,173,39,336
300,37720441735470,3768977293,643,116,360
301,395410204125,135787432,653,118,247
302,22109092740,10568647,677,122,134
302,22109092740,10568647,677,122,134
302,508520069200,254015061,701,125,200
302,508520069200,254015061,701,125,200
302,1082824924500,-2756057,727,128,335
302,1082824924500,-2756057,727,128,335
302,1082119799331,-707881226,419,80,336
302,1082119799331,-707881226,419,80,336
302,15754775193828,-1472484481,683,123,402
302,15754775193828,-1472484481,683,123,402
302,685055052000,805117,269,56,287
302,685055052000,805117,269,56,287
302,508308937500,42883361,383,75,282
302,508308937500,42883361,383,75,282
302,508362586875,96532736,113,29,246
302,508362586875,96532736,113,29,246
302,508982809920,716755781,257,54,445
302,508982809920,716755781,257,54,445
302,22095265500,-3258593,683,123,183
302,22095265500,-3258593,683,123,183
302,773751752388,303409133,797,138,250
302,773751752388,303409133,797,138,250
302,4486008768835,8377956,569,103,99
302,4486008768835,8377956,569,103,99
302,18807279562500,1435559357,563,102,324
302,18807279562500,1435559357,563,102,324
302,771996901537125,-59234700016,613,111,316
302,771996901537125,-59234700016,613,111,316
302,8818724364340,1413251233,383,75,187
302,8818724364340,1413251233,383,75,187
303,5016606378882,-2467460417,643,116,217
303,35134240297848,723422755,613,111,223
303,254712327515006,46302828681,683,123,260
303,118815109105,20462021,719,127,138
303,207942794020,52161623,359,71,95
303,29678515755,-20146016,43,13,224
303,386183154720,100551697,643,116,344
303,1040557985896,1104823911,743,131,348
303,148465878218,-27430637,263,55,176
303,3499870770111034,31973707539,641,115,186
304,2589710937500,1498818399,773,136,206
304,619128876953125,176435899543,631,114,491
304,1109850596960,616831631,701,125,280
304,26620525859375,-1084508521,557,101,271
304,56565661250000,-5260781779,307,62,393
305,410047281644,-2851559,311,63,148
305,677544784917,70651799,593,107,180
305,110587973774049387,-336445733749,683,123,355
305,53503685807,18885824,601,109,99
305,1444111249009,21649468,659,119,176
305,7344059281093304,3751846626401,401,78,486
305,2562817097344735,-1226385573624,557,101,260
305,1069733001432263168,-748957363487017,631,114,789
305,20055784775613565,23373850780813,739,130,831
306,22978549052875,-885126792,757,133,248
306,271736038119,228222892,751,132,199
306,24687637650,5108993,757,133,160
306,419585892102,-17095067,349,69,317
306,848735687816991,273765232616,727,128,359
306,4664832428750,-165487423,347,68,376
306,172837884375,60183776,251,53,148
306,518378867605,45765808,569,103,112
306,2618546436171965,1482605198912,787,137,377
306,110026294202071,65629035136,797,138,383
306,715981318650,187987597,401,78,210
307,853452843636250,203052561373,397,77,478
308,261380034176,14575705,733,129,175
308,703737570272,61335927,223,47,162
308,462272826706,-142984435,317,65,226
308,221152596992,-2790945,569,103,194
308,66132206738176,6745745013,823,142,219
308,361589889732019,-19274580243,733,129,188
308,1581492406814879,734008947004,337,67,367
309,796652910963,651221164,659,119,363
309,4644690180480,5921712341,577,105,414
309,1202753154041280,1312120793279,433,83,721
309,27456158601,7824470,127,30,200
309,631639756566,328071553,419,80,503
309,304050864015360,389943524107,251,53,692
309,11999801538648,4879523401,641,115,365
309,379846173477104019,427192024271875,317,65,533
310,2773626273990,-148448449,653,118,215
310,2121051604221,-70242350,251,53,131
310,19400687320905,-15735736168,109,28,374
311,70891715895,7820627,61,17,320
311,4224947671476675,1543423618699,487,92,768
311,497770642380375,307465389551,389,76,780
311,17720237691,-736126,383,75,198
311,2057473993575,1841030803,503,95,440
312,67113669174642,-38061296095,349,69,298
312,29191309433,-17794730,353,70,140
312,29186034163,-23070000,769,135,297
312,44335485823681,-33143399916,379,74,274
312,19413037221864,-11017046531,811,140,457
312,6041023144013,-5261417728,691,124,287
312,87630524410,3211921,239,51,227
312,7216190004320,1541276059,797,138,220
312,1664267425535,-651511756,503,95,364
312,34971107309392,7809626281,761,134,415
312,171965491534632,11495327051,401,78,267
312,15742363943072,-1343200785,179,40,301
312,51692602405728,-36721066945,601,109,459
312,4700668325782,-1997444461,809,139,451
312,4295172955424,1434643463,499,94,356
313,5517058084375,13442857398,409,79,721
313,483085103650914193,694177905557208,601,109,319
314,1166322021484375,199278079624,569,103,350
314,22977000000,15952027,571,104,224
314,860937500000000,380383019933,683,123,555
314,139170291750000,3379985647,337,67,320
314,894614120000,-866750947,449,86,470
315,4078390078125,3472786876,733,129,180
315,694836828125,35262336,401,78,168
315,244259296875,139827814,347,68,168
315,6778751388750,-258482867,653,118,295
315,93901303188,9199703,197,44,211
315,767806559087832,50828890987,797,138,681
315,18768493557,-9927140,103,26,205
315,41272733353302,16543081993,773,136,493
315,4385640646121870520,66364091452511,751,132,993
315,227827307812500,214070544163,643,116,323
315,18785250000,6829303,643,116,374
315,356799506250,9513007,367,72,172
315,20748105339192,-2049530993,643,116,468
316,22480806579,-5018182,751,132,168
316,46276216934702,22875401325,271,57,146
316,22471917329,-13907432,211,46,102
317,3479564957022,2064849137,443,85,264
317,1423928645364423,284972165438,367,72,257
317,5391953720879,7437424799,743,131,466
318,785738964479,-485251259,677,122,184
320,455075377977,164726795,739,130,160
320,507176143617,-224198086,631,114,147
320,804801708711,-40212611,311,63,419
321,9529059009184,5234517909,587,106,267
321,9529059009184,5234517909,587,106,267
321,11204028075097,-471326403,239,51,224
321,11204028075097,-471326403,239,51,224
321,490197079454368,230638743,97,24,362
321,490197079454368,230638743,97,24,362
322,258386989735,83930526,227,48,77
322,19879956551,10490458,647,117,84
322,19869727605,261512,337,67,90
322,2839168778285,-2164873014,761,134,208
322,40850149570685,-21342182616,251,53,213
322,218589035231,24908208,223,47,116
322,39724941165,-13991021,719,127,150
322,26425757818530,-20501551253,751,132,419
322,264311508303297,-151085394533,787,137,408
322,57088759760593,3783675404,443,85,133
322,442069212808470,-86016159059,757,133,232
322,337587940086270,-530764418311,659,119,550
322,682455556555157,-756035052648,229,49,406
322,19840020305,-29445788,811,140,460
322,7446639510359,-4410274516,461,88,274
323,80623306841,75496088,683,123,232
323,1139598064193017,141884010828,709,126,135
324,5204388572198816,353849923191,827,143,724
325,428790691535,-64509904,599,108,207
325,147098046018209,711924632,761,134,301
325,3179617160396495,329757042857,211,46,479
325,37003874362169,-20624695398,331,66,252
325,3000083459417,-1902950656,389,76,276
325,1706821131908837,-573955077376,727,128,273
325,2884880831501306,-28108578847,691,124,299
326,1371529040797149,-137634648676,691,124,321
326,773891421875,370107574,97,24,190
326,773994163956,472849655,827,143,174
326,381257285103565,-88722846828,101,25,316
326,122747808649375,104670609513,569,103,359
327,233185908480,56188327,389,76,267
327,84779960175,5516483,307,62,178
327,108144931205272,-6065334797,359,71,339
327,46349169338800,-1257749801,541,99,302
327,339108925705,11150937,673,121,159
327,1144285240255,-169749587,523,98,325
328,21925409438677527,-6777787156358,757,133,454
329,31435099212,16057303,463,89,78
329,1414869379816,1012493911,283,60,164
329,471274650899,-10977736,251,53,131
329,2169531531596,1617639875,521,97,406
329,15896755422465,-1279783489,277,58,124
329,345596448535,-13012464,647,117,195
329,3487459635055,-54016844,223,47,175
329,31419073686,31777,739,130,163
329,1099886786559,220319744,149,34,106
329,852523842300702,282330519077,337,67,377
329,219885053583,-48239780,661,120,252
329,247478958361694,54003328319,773,136,376
329,31403379843,-15662066,79,21,139
329,31418005674,-1036235,167,38,195
329,215155745014452,92403147347,173,39,206
329,1099680598731,14131916,257,54,321
329,52653591376704251,1560945602051,631,114,431
330,17576029999710,4996754501,743,131,190
330,24642406593,-1398800,269,56,156
330,18237414912381,998921561,281,59,229
330,10843173058263,-101314657,313,64,212
330,10847089915207,3815542287,317,65,258
331,6806803266783,2888879884,701,125,270
333,1699337646500,206371781,659,119,183
333,495580318803986,363677611,587,106,261
333,957064678743,82696430,463,89,199
333,155813882894179,60182711604,397,77,192
333,25134935419300,-489299819,811,140,345
333,7357319436250,-5582754199,449,86,269
334,12787150328293,-6361255784,521,97,186
334,334084457938,-1098021,113,29,107
334,14806255089945,-11421921413,251,53,201
335,105107787858528,155063449267,757,133,496
336,15114738749360159,-3955524601185,307,62,735
336,9279943116535,-6724127913,353,70,404
336,28572371436350,40113233,599,108,287
336,1211893385910935,-16689489529,787,137,318
337,17744507360,7842693,751,132,107
337,408260332480,317045139,499,94,263
338,149120467639,-19892865,491,93,102
338,19648798762593,-443733809,599,108,248
338,5478556311085,-2351937437,719,127,254
338,191979191484798601,-101978538779150,587,106,768
339,19280134575,1813196,29,9,70
339,454970473463675,-113581008999,313,64,323
339,9506651163750,2438723903,709,126,227
339,1426581398025,-14384021,661,120,196
340,988642712983079,-913501995250,677,122,301
340,5809918074321854019219,1599783464897873125,173,39,571
341,9060689453491,-2505291939,601,109,224
341,18494185437,-2130370,181,41,160
341,324524734656759,6873822944,389,76,331
341,4461688003967415,1689869741312,599,108,703
341,9786544512147,1993450244,683,123,166
341,5086768841973,281995048,491,93,367
342,414901413381,-10633978,223,47,87
342,6563834324937,-2599815875,641,115,297
342,20708077639054,16594233803,733,129,174
342,36116067299,36758833,599,108,159
342,298828810880181,56057473235,389,76,268
343,362200313790,164983949,617,112,148
343,362481429726,446099885,479,91,311
343,149254596555,181225444,127,30,472
343,21331731915,35536042,197,44,419
343,25236865922875,43466205116,733,129,684
344,7153397540625,3094767044,599,108,160
344,7153397540625,3094767044,599,108,160
344,17568419820,108337,827,143,242
344,17568419820,108337,827,143,242
344,333713856875,-84061302,353,70,198
344,333713856875,-84061302,353,70,198
344,597126359375,-196231047,619,113,152
344,597126359375,-196231047,619,113,152
344,102231009015625,1004496048,283,60,210
344,102231009015625,1004496048,283,60,210
344,48864222265625,-28388591564,631,114,323
344,48864222265625,-28388591564,631,114,323
347,58878302945,-31195301,103,26,156
347,176684241305,-44253433,601,109,187
347,382495572877,-416165722,223,47,198
347,4584353649276317,-2546067401104,811,140,276
347,417027299181535,36415847224,823,142,348
347,7277738104021,2415070640,547,100,182
347,265133365882,40623775,307,62,220
347,795962390258,684163937,691,124,422
347,265162220186,69478079,643,116,210
348,709506496250,-199150583,359,71,152
348,2838785266625,-37320707,563,102,206
348,709908061135,202414302,139,33,140
349,65955335728581,20051637956,593,107,186
349,37929252213567,-7272840815,821,141,277
350,245010858004,15202775,797,138,92
351,22921235337,762884,709,126,79
351,664582173255,-111527882,593,107,218
351,1133295207062382,-7553376203,521,97,314
352,19015272276,9380375,743,131,163
352,19031388684,25496783,401,78,347
352,4225514707271,6206705249,479,91,377
352,95021807972,-7651533,311,63,127
352,551657523690,486658561,797,138,286
352,704800050500,1582050163,601,109,720
352,19041215560,35323659,463,89,417
353,5497569979077,1244576992,541,99,185
353,157176478965,138610334,677,122,257
353,1063429922722453,1539855039631,691,124,637
353,145419030958890,69266550283,421,81,245
353,146193259965324,-8995730137,601,109,399
353,20889154187415,3117659492,491,93,299
354,3487163756175,-248596256,283,60,247
354,63290221229677,-33845169728,227,48,180
354,8469547368051,117369290,601,109,211
354,263653381025713,104647534856,809,139,274
354,160904417365300,-14752611159,607,110,354
355,19660352712,6231119,569,103,265
355,134807371942971,-248063416,659,119,261
355,15581898041277260,-6119914198121,601,109,519
355,98291965422,21357457,631,114,216
355,19656200568,2078975,607,110,247
355,4858029782991,3461749520,751,132,349
355,255622998456,119417747,727,128,347
355,19669010634,14889041,373,73,231
355,373513463400,85153133,643,116,407
356,350921769865,-32700851,479,91,175
356,435183393668023,-150019817,601,109,346
357,13459947725224,11660387905,673,121,584
357,445800345445,145599374,751,132,134
357,21985986974549,44044476818,827,143,705
358,20973735751,-1939630,229,49,173
358,20968778138,-6897243,421,81,295
358,92497633939555614,78829186544995,613,111,287
358,1534953521363477,226280761850,227,48,254
359,39595962875,-27428507,197,44,119
359,2448766087925510,-494415265747,823,142,231
359,435862871375,5566173,467,90,255
360,11811346825005,2793172118,457,87,198
360,22398098111,-9024570,509,96,165
360,112050437037,14823632,383,75,143
360,3629685888829,-267985493,401,78,176
360,18151321060301,1551688691,263,55,264
360,130390990133873,3943253134,229,49,214
360,3471322878361,-1781137194,797,138,218
360,20822418473857,-16205619473,373,73,253
360,201466169431065,-41084839168,73,20,294
360,1030366762469,-360880857,557,101,216
361,179641815353,-7308373,449,86,146
361,29190086895594779,-16908341530849,487,92,411
361,21043457211315,-5431785248,271,57,161
361,29953544621,12024000,167,38,106
361,2722669100283,-2009276228,337,67,172
362,3693504475323,1790343098,313,64,361
362,160453324194813,232930856248,509,96,731
363,2594596596896128,-610435751997,827,143,383
363,69350858115088,-14122481037,599,108,423
363,593403320832,213141941,677,122,235
363,9087948922624,-1255431351,661,120,329
363,2773909360768,-689863077,773,136,184
364,1893436528317243,-155812921669,311,63,217
364,109272914587499,-1711502031,331,66,264
364,9023385421325,2187788381,509,96,284
364,10313283162871,3343010935,811,140,296
364,26864613171,15810692,337,67,212
364,109972709961543,15007559,683,123,488
365,22081274942272,-10565709923,647,117,404
365,1474107658240,1318281427,191,42,296
367,21171486197708,-7703873867,389,76,323
367,60445213201867,-1340083493,823,142,193
368,273695894891,2989392,41,12,82
369,482909733959213,-77621354647,691,124,549
370,124170482051,-21250543,773,136,133
370,372615485099,40287317,787,137,216
370,3764586518583,-2562703435,83,22,334
370,2960033737897,130777740,379,74,267
370,231460631856935,91434034313,397,77,335
370,1675589050997290,677249368309,547,100,528
370,55766821868979,-15964687826,503,95,350
370,29436485902395,23743899716,503,95,342
370,145112443190,222088497,191,42,343
370,17610365001625,-4162404624,647,117,435
370,20955702293825,8696729637,431,82,400
370,3496816804635,-1250330096,379,74,152
370,165652356177,63379385,353,70,196
370,20711689713,13067614,443,85,123
370,8408707958079,5067385885,809,139,208
370,13822619815862,16638875829,719,127,376
370,89587358860450,-16976206121,761,134,288
371,543925384960,402300419,467,90,327
371,18744497200,2321871,439,84,162
372,41927702526875,21203592848,641,115,298
372,87853270973,136894345,409,79,427
372,87869702895,153326267,173,39,448
372,1997152815625,1605247338,139,33,231
372,776648534064975,841040978629,821,141,514
372,12439227682255,5431295236,181,41,303
372,1229881961925,1852689133,479,91,477
374,752288955925,60513534,211,46,75
374,711479810561,-87634944,257,54,116
374,142313790025,300924,643,116,122
374,202209077273125,-18390739396,683,123,406
375,105497295498353,-8377530000,139,33,293
