lattice_id,u,s,smoothness_value,smoothness_index,cost
295,4419192492,-64385,163,37,211
295,263637627903,-255139895,137,32,234
295,630909972,-412439,157,36,201
295,8201094032,-6097311,509,96,269
295,17030777225,-14927872,197,44,207
296,4685841750,832463,151,35,80
296,229698125000,132669937,193,43,199
297,569634606,283459,353,70,210
298,16450733026,1167801,433,83,83
298,19093271589,11775928,409,79,145
298,709845593125,540340623,487,92,204
300,2363908715415,2402173504,617,112,271
300,3142150267815,-19593736,47,14,167
300,19519504875,2921884,433,83,114
301,347292195594,-100806377,167,38,104
301,353591706894811,-72652953876,167,38,291
301,13544576432431,-3750644438,547,100,184
301,1425884292965,-255399337,383,75,239
301,81525584610635,-2067799296,409,79,203
301,4756544085317,2745110977,599,108,231
302,3139851063375,674113099,467,90,216
302,757180967283,-551400025,227,48,265
302,216241779339,-253182749,67,18,450
302,160263260522469,-186568255000,421,81,676
302,13253480524089,-6835903801,491,93,293
303,151032561875,-18232362,599,108,211
303,43638811601550,-14867932943,599,108,271
303,561041289875,-4517291,569,103,202
303,106047328147123,31249277640,257,54,386
303,107831208573,-62215882,389,76,166
303,971451418399,410598304,353,70,322
304,299718581819,-37787568,211,46,50
304,70495387963,-35522481,571,104,130
304,52963236326,65053493,503,95,210
304,17643450825,10723214,631,114,278
304,6897232084050,2835588149,373,73,504
304,335160954700,139130091,359,71,251
304,17646505968,13778357,127,30,140
304,158694154556,-393943,607,110,98
304,17643306520,10578909,193,43,149
305,350820335173,-334665400,383,75,495
305,2483542674327,-1554252805,431,82,271
305,620770399795,-503831988,379,74,332
305,26979705025,-32218096,359,71,409
305,3861977053515,-727952788,587,106,199
305,674691591497,-606486528,457,87,396
305,27022059350,10136229,239,51,108
305,1053694025054,229023335,197,44,176
305,54016819519,-7026723,401,78,109
305,4565205562050,190554601,293,61,329
305,84351254081766,-61005671359,419,80,561
306,865800937500,375188333,653,118,127
306,66661139470250,23356784391,179,40,271
306,42405951373773,89664590,331,66,528
307,605265568830,-53108279,557,101,444
307,136736108262,51245689,281,59,324
307,2324872647396,1229983655,409,79,181
307,566598148116,332288885,383,75,179
307,3965752347687,1891333070,107,27,294
307,237835195810212,257378249399,601,109,368
307,1366625942253,-222683477,431,82,581
307,122853419671554,-26271781573,229,49,739
307,371182354686,180584845,439,84,531
307,273357923553,-11801593,631,114,132
307,390506107563,-22071217,157,36,262
307,97672337763,40293068,421,81,300
307,32824631634795,-18788200603,373,73,460
308,283469609375,16240704,337,67,171
308,335085937500,95592707,409,79,185
308,489670943125,69669966,347,68,234
309,328121408048,126056843,467,90,183
310,110671826055,1093123,137,32,138
310,27681739540,14056307,571,104,136
310,525476746025,-209235402,409,79,346
310,525662116694,-23864733,211,46,179
310,138340573371,2157206,433,83,228
311,3726627956519,414308384,59,16,103
311,8820233036836949,-1295486209926,661,120,365
312,18552454249536,11755455751,401,78,335
313,31203027466875,10856116808,311,63,291
313,45277949399826,58529395291,431,82,305
313,131974877853,139834108,251,53,287
313,26397848763,30840014,563,102,236
313,290271012395,233916156,353,70,141
313,290383474212,346377973,653,118,411
313,26393864250,26855501,607,110,245
313,26415640485,48631736,409,79,423
315,15716419377750,-2480057977,587,106,183
316,1060843989561265,312645848469,503,95,287
317,15345290252721,-813772919,317,65,170
318,4910341763059,15088707,463,89,132
318,5832935843750,1922917957,541,99,287
318,83728427200,29677069,199,45,166
318,251238816400,142566007,419,80,213
318,44166355475000,57114155963,317,65,357
320,4502508708412,2622354957,139,33,212
320,18144112309037,-590729088,461,88,211
321,553773667793,569850410,191,42,338
321,79068082951,38966182,571,104,107
321,26360332362,17293439,347,68,138
321,184486790862,85518401,149,34,174
322,2015535460939,2160309352,317,65,242
322,233564285955,129485771,181,41,347
322,280374994360461,-38559360569,521,97,188
322,87640733180,102683111,353,70,562
323,191827348695983,17132169440,241,52,208
323,126795113874,87347639,443,85,181
323,103548713477668459,-28803446664761,449,86,443
324,30179340100,-2382501,73,20,131
324,2082534361250,-4498219,239,51,287
324,52722382303955,-35268802593,587,106,317
324,207571736877148,12030550071,653,118,247
324,1580972233279075,325238942104,359,71,513
324,693635730515,-543889308,661,120,330
324,452299748537,-426090478,571,104,308
325,30349443375,1102712,461,88,73
325,759626334714,917818139,211,46,239
325,30341926485,-6414178,317,65,102
326,143150907510,-104599,257,54,169
326,21551037158875,-3415235823,331,66,360
326,102328788092634,-24185565301,311,63,413
326,1575499439375,838306176,457,87,202
326,1350819519325,1109976583,653,118,329
326,225124136250,172545793,277,58,230
327,149485586107,33842161,239,51,171
327,946312576495,-215135163,659,119,144
327,24921364455,12740464,379,74,172
327,8995514975733,3501714982,521,97,267
327,99712776735,78280771,521,97,252
327,946559317275,31605617,401,78,242
327,8996693186250,4679925499,347,68,350
328,32202090999,4471222,613,111,106
328,65165644358243,29859549372,211,46,324
328,225437652495,54314056,593,107,132
329,17060613752875,7086784228,353,70,180
329,20018534917993,-822827810,643,116,229
329,6678543996875,5424748274,281,59,302
329,19020236235,8500484,199,45,80
329,19019464255,7728504,257,54,113
329,22987027967750,1839444791,449,86,240
329,1539516728750,-433867081,599,108,319
329,247212619500,60054737,577,105,303
329,4621989006250,2137218757,373,73,331
329,742088462500,630768211,643,116,384
330,369896802548,-42007505,491,93,276
331,568914185763,581298338,439,84,402
333,591584508017155,-137221723063,631,114,136
333,2217615554375,-1495037053,383,75,566
335,593990078110,77240733,439,84,142
335,389127865412,12558165,379,74,182
335,610464263798103,351941787820,593,107,276
335,635634205492,761862089,607,110,321
335,96509906022075,9309824819,463,89,411
335,635447051525,574708122,167,38,284
336,20127946875,-958048,47,14,109
336,4165814778125,-868540936,179,40,337
336,583730468750,-7774017,263,55,221
336,20135062500,6157577,461,88,190
336,422467244375,-239759008,151,35,287
336,1751595690625,380962324,337,67,346
336,52355332808779,51104056,263,55,475
336,20116549915,-12355008,281,59,204
336,64046617578125,56828827908,257,54,279
336,342273421875,82038184,401,78,164
336,98917931651000,24621764301,619,113,327
337,399137984388,141059101,653,118,558
337,483062217911,65939932,509,96,162
337,719617227191863,-572222951172,659,119,409
337,719881345288248,-308104854787,631,114,625
338,119647974159,-15890936,277,58,153
338,318322966528000,41018148319,463,89,605
338,10449324411008,-9297398295,307,62,368
339,175842946243284320,114514145839557,337,67,333
339,334230272415325,-73077542203,643,116,334
340,34561782255,30229,43,13,197
340,5515971135402,3371687255,397,77,151
341,5496885376255,-183045201,277,58,172
341,20239827615,30017242,383,75,494
341,1172660629595,491627961,487,92,241
341,20218660133,8849760,179,40,125
341,8935270964781,2534779915,157,36,336
341,970103865325,32967421,509,96,371
341,323598161439,241195471,307,62,314
342,64022303821,-33872798,487,92,67
343,8173408994212,1290609237,337,67,163
343,326881747500,-2987899,523,98,172
343,851011669921875,995986801393,173,39,440
344,294458042151,10198421,163,37,150
344,2063106574659,1971668549,541,99,349
344,294618378873,170535143,337,67,193
344,442039318567,367552972,509,96,205
344,6160637346318,6677412361,619,113,313
345,7535918299767,-953831690,541,99,241
345,2778111489725,1369125504,83,22,139
345,7535150390625,-1721740832,503,95,247
345,10349431598874225,7653002073412,307,62,251
345,396884370025,206889422,107,27,83
345,6036528005625,2854748032,479,91,124
345,15087928752325,14184489411,631,114,219
346,149644974750,-16200977,613,111,151
347,303334063604,-218139901,269,56,230
347,1637440146251,-1741752676,409,79,315
347,627234175932,-107044645,311,63,228
347,122624281394706,-31045634881,619,113,260
347,465425057825,-21654216,79,21,178
348,116978204539,23954535,283,60,107
348,15468044291700,844728671,389,76,315
349,835514831998,-242355257,283,60,348
349,58001432557167,-37261002208,293,61,281
349,575451914625,-291925484,461,88,219
349,1726129766900,-1101753427,491,93,377
350,64280718205,38239012,593,107,165
350,1049306036823,12210004,307,62,97
350,97686529972608456,-22661886950005,547,100,474
352,23834201076,490939,157,36,99
352,23842097712,8387575,167,38,157
352,548103128976,-72204175,419,80,335
352,23839052328,5342191,439,84,219
352,262186853292,16041785,349,69,228
352,17040959098128,-143649827,179,40,496
353,456643563649,138048324,641,115,289
353,328503784891513,75456946095,547,100,310
354,19825539151,-8183136,83,22,65
354,46534937841029,5025355727,239,51,164
354,1478349595544756,162107216933,461,88,353
356,588025891185,-30830206,193,43,216
357,593894784420003,-192272451704,541,99,215
357,66045377519,33259640,317,65,114
357,638116755353,-384144,151,35,87
357,33165820427201,-16270826643,659,119,183
357,66017898685,5780806,409,79,119
357,858923635240,766102813,563,102,251
358,24506104469,-1665144,593,107,193
358,2136154645625,3978689294,191,42,424
358,2193153442708305,2134331536492,499,94,382
358,196097234905,35078001,311,63,255
358,5098750335525,1134256021,199,45,436
358,33157061507515,22556990739,659,119,449
359,18037814487,712648,389,76,61
359,21248752796887,1046830545,199,45,140
359,324836304317,168471215,271,57,247
359,974066071825,62572519,197,44,299
359,54127791641,16486124,127,30,123
360,447844379125,246295938,509,96,211
360,63202429476375000,23512436446763,599,108,455
360,2028423746232,1067722385,619,113,280
360,26336763341,7464330,421,81,151
360,26343227988,13928977,593,107,221
360,237250823056,287131957,601,109,301
360,421262648235,-6135941,179,40,178
360,40473931871227725,21175601943149,577,105,461
360,21207177059211,12091355356,457,87,316
361,109577839217,-32285348,431,82,118
361,981908823345912,-88282631923,421,81,357
361,411803048285244,-2189705461,269,56,267
361,2082551773302,-40593433,239,51,231
362,60251446346,-609715,619,113,154
362,341178915539,-249402140,139,33,182
363,19093742525,1688872,271,57,65
363,19101816250,9762597,461,88,218
363,19087604250,-4449403,179,40,197
363,1317362921875,11219818,461,88,240
363,171816821875,-11661002,353,70,357
363,248208281250,11583761,257,54,287
363,5330761718750,4078749563,281,59,600
363,15978638406250,-1410501311,577,105,431
364,251075409750,139221481,541,99,150
364,16160053496125,3623528344,653,118,262
364,23999897522313125,13853122081352,571,104,324
364,15555851264613,-2192408065,509,96,187
364,179901708246403,96277959808,631,114,247
365,111217051753808,35139351201,569,103,175
365,3225120243549204,844783873601,457,87,471
365,22622024568,-8122471,277,58,339
365,22621865728,-8281311,467,90,317
365,22628045440,-2101599,281,59,217
365,15087786417088,-6521657925,653,118,538
366,982910618371,588431259,199,45,266
366,461633709504000,310652381527,653,118,339
366,228077181600,38102449,317,65,180
366,156408484589715,-26323707871,521,97,309
367,657914885088021,227360806771,601,109,432
367,315500213938,-189797717,349,69,400
369,2880002532407,551517475,569,103,212
369,99301595525,10181217,593,107,242
369,1390424194687,344394375,199,45,304
369,1736827454263,-772296127,373,73,308
370,442297521575,91556256,313,64,171
370,753805183131,-546169472,503,95,459
370,233052860602870,10316879757,271,57,220
371,59279472395,-16158387,383,75,169
371,1126057117185,-559867673,283,60,384
371,29623546095,-24269296,547,100,452
371,28480883537106,-10667053645,461,88,322
371,473994646125,-370400131,461,88,594
371,562816877805,-491614624,631,114,368
371,2016077070975,25624387,179,40,374
371,6196345816596,-47600123,521,97,245
372,976068321404,415923873,233,50,163
372,1811687355330,-238525799,307,62,132
373,86864077377,36001682,137,32,279
374,2173661317935877,-68831797311,577,105,263
375,252618213375,-334693312,587,106,350
375,58354712108,-19035589,419,80,291
375,253035454500,82547813,617,112,239
375,602854386750,-341006119,433,83,295
375,13880842650675,7348614688,571,104,171
375,1575910478125,-180709694,89,23,209
375,10288728296875,-4509213696,617,112,306
376,19856396375075,-1663790029,461,88,236
376,6027101898125,-1237794853,509,96,235
378,14154400280457038,4586968396953,383,75,293
378,563143950187,23332853,419,80,140
378,563624630465,504013131,311,63,302
379,27849083275,7771652,563,102,233
379,27838254171,-3057452,181,41,158
379,473326717500,24419909,167,38,343
379,37085928525000,29142754787,353,70,436
379,39209397013125,8830247941,149,34,636
379,222808004995,77512011,613,111,166
379,320068678111875,116324940359,449,86,719
380,300974836215625,163442463042,479,91,404
382,64447102459,-8159312,277,58,144
382,2598782904081,-912654016,613,111,231
382,171852812131,-27885925,151,35,255
382,1180651137887,-1028661248,631,114,212
382,42977247885,7073371,607,110,114
382,27763760439415,5027703371,641,115,349
382,42977806443,7631929,149,34,246
382,494242390334,85383423,293,61,177
382,70252150201507,60370132888,307,62,254
382,29542000622589,5644214,577,105,328
382,1481957763650,-513257083,397,77,398
382,322264768111,-11540744,307,62,286
382,2900149630807,-337148888,431,82,176
383,53268359375,48334064,431,82,202
383,5127467091285,604652992,563,102,152
383,692067781075,207452032,433,83,376
383,5994133494503,-1989357203,281,59,277
383,3922511525625,1969661048,577,105,244
383,230557848647,-62261034,449,86,192
383,1100188208735,307685641,491,93,138
384,6271579279485,4350070442,467,90,388
384,29989914507,3171880,443,85,154
384,150053883447,120170312,397,77,265
384,17691110024445,28918617142,421,81,617
384,96281455894047,-5974681250,467,90,170
385,24772220616,8527223,641,115,119
385,158955082286000,46461783119,461,88,289
385,569558756844,-6191195,383,75,148
385,165149834465000,763227083,157,36,405
385,74287968755,-3111424,103,26,211
385,1782985463875,-460421,331,66,232
385,148558630745,-23529613,137,32,149
385,26076219924832,50782003,239,51,411
386,696624874587675,795948761702,461,88,439
386,11378222431875,13509848824,241,52,541
387,188599402074083,99615083091,599,108,268
389,2664905375461,-1954639996,557,101,256
389,374624769442,-58042647,139,33,117
389,142706697562835,-91534173908,557,101,257
390,4729794302250,7220925313,463,89,390
391,99639406546537,-3536265470,491,93,349
391,2093735297257747,1233498205600,457,87,413
391,32273474366,-4770795,353,70,86
391,1258771972531,-79588748,659,119,130
392,61555587079,-12963872,241,52,85
392,40931138694147134783,20166652613829236,661,120,561
393,81390347500,23046967,457,87,129
393,352724075000,132439357,197,44,315
393,417056893437500,-59011528169,521,97,434
393,1846972644103125,-254935030552,239,51,392
393,87414071247085,-28654392379,431,82,359
393,27116762475,-5671036,601,109,108
394,45907015167,6676465,239,51,129
394,9984508879631,1185211946,443,85,179
394,83717563758257,-4654034191,593,107,323
394,23503737819419,2764403995,569,103,342
395,47768432855,7847497,167,38,160
395,334559628975,235531469,241,52,307
395,1385301452535,244477153,277,58,211
395,1385004081825,-52893557,487,92,275
395,623284588780425,701478346216,419,80,431
395,71646292025,5413988,233,50,171
396,15525101891733,-12948718892,421,81,210
396,18873537959185,4129297642,641,115,133
396,5195860161765,-63962428,569,103,232
398,26023556701,-39750,53,15,58
398,286537214250,277653289,421,81,202
398,166466242999050083159,101833115721268859,523,98,517
399,1993687538843,205831904,317,65,182
399,5260360840625,2191700583,467,90,453
399,28870937095,-20102136,659,119,297
399,6383767872125,-1151797926,337,67,329
399,9331594715625,-210955988,149,34,357
399,751104948125,-62071881,601,109,259
399,28872857559,-18181672,191,42,142
399,4478181008301,69927496,541,99,298
399,28873790439,-17248792,173,39,205
399,1964348564165,-242103543,233,50,305
399,50154817978551,-26126465,523,98,305
399,25544899224579,5220544375,641,115,255
399,39058469247231,-2215793081,277,58,350
399,3434635509525,-3398158964,619,113,552
400,7326599498309,310339856,587,106,153
400,47457696473071661,-4446791773024,761,134,264
400,21146664622545,-18170724097,797,138,445
400,126861898860263,-127113219589,811,140,443
401,1149478937821019,711076598084,809,139,274
401,1042790411288545777,-14937717284448,709,126,379
401,9059125523135,740954352,491,93,102
401,461997064006205,19450998272,317,65,257
402,1880148026240,1642537469,787,137,228
402,892794021362386,503914196161,613,111,319
402,6269827682547,8142719977,653,118,356
402,30060804818297,4716997961,757,133,170
404,986366011020,-619124429,719,127,269
404,474424531331289,-315318819680,349,69,285
404,986921372052,-63763397,487,92,131
404,986294771280,-690364169,163,37,327
404,986486527488,-498607961,761,134,303
405,1927553972729,29236447,283,60,66
405,67441728835811,-21636934059,173,39,181
405,53004705490191,-2224757564,103,26,145
407,97747314232645,18197368513,809,139,296
407,89583316083520,-1707708601,397,77,251
407,1800853963657056,1009394742625,373,73,351
408,6032834414052933,86487387187,569,103,388
410,5786627598648,530679017,691,124,199
410,826927346700,342072467,547,100,281
410,10745989375360,380810331,457,87,194
410,20546342214724818,-11660140724125,457,87,276
410,9091764899235,-673117328,179,40,360
411,133383748334614193,-306733205400028,523,98,759
411,5349087777442405997,-13385982107053312,787,137,922
413,9865160386851,-2452189906,439,84,160
413,322555252666647,-39773881178,769,135,492
414,64897346453688,9143112883,761,134,338
414,724256485383816,503448120991,757,133,383
415,1601446886979121,67808627776,113,29,160
415,182789166364524565,5874386115751,719,127,371
415,53721179551642,-7007390865,709,126,130
415,452117398843225,-36693867743,811,140,332
417,127515249439375,183857896139,263,55,417
418,584423836449543,-504800830877,641,115,371
419,542678855468750,-419647561703,311,63,404
419,5060702912271825,-4126527999094,677,122,356
419,20390348037500000,-3937128022873,631,114,449
419,12260011597600,-9752442327,673,121,339
421,612316103049,294804302,577,105,109
421,267595901906760,142594354321,463,89,240
421,612643488660,622189913,397,77,239
421,612176808132,155509385,599,108,235
421,17748040837842,-576825821,743,131,134
421,18974330592084,1670330927,373,73,193
421,612272872575,251573828,463,89,308
421,419646224680731,-200386259711,463,89,244
421,7956971379441,694495730,353,70,184
421,197751324521205,68445025924,701,125,300
422,12342127064069,947553404,491,93,124
423,35930638297645,5711619352,751,132,173
423,1892218288142,1432673495,541,99,201
423,87903675167120813,79834676125408,787,137,339
424,56391214651625,-56152908829,827,143,388
426,649628574628,-4152915,229,49,210
426,4549856085060,2426992259,487,92,308
426,12345897070822,2875247505,409,79,199
426,33131646805642,377700949,59,16,197
427,516131847252252,-420726488635,397,77,407
428,1055721346875,644295718,503,95,116
428,1055446746750,369695593,373,73,213
428,7390537171875,4997813776,569,103,187
428,46427908763205,4518512297,97,24,597
430,642515665808423,-486173792528,433,83,254
430,153206515347166611,21064974535949,421,81,317
431,55684368718615,1097498551,461,88,525
432,8700561573848529,4173978593788,521,97,308
432,608372807835,106206782,709,126,137
432,55344567335475,-7693360348,619,113,175
432,17644676785875,4945355338,757,133,339
434,539546565546875,-332494058986,683,123,316
434,3239310864040625,36506405459,109,28,355
434,82212646484375,8839054676,521,97,231
434,6477961922265625,-586793004707,409,79,506
435,71612287906640,15517814279,647,117,427
435,310293191834720,40521434489,827,143,543
435,849614867085101,176644137460,571,104,130
435,7645167744416774,223737888005,229,49,251
435,549180291659428,271720951327,389,76,391
437,1264528315549415,-69634403098,499,94,430
438,66308986505762,-2058627871,743,131,184
439,334990041089931909,79922521584041,787,137,427
439,858259540933,773293664,487,92,120
441,221627701351875,70247435782,743,131,190
441,13039536510000,6745103171,491,93,709
441,244438854045750,-117643529453,787,137,404
441,28366227218700,740039131,823,142,623
442,1547583389017329664,1405308007470155,743,131,531
444,142430425502365,242636192146,479,91,588
444,254130908203125,182346225203,499,94,340
444,585873056133,738120700,401,78,313
444,7373328009453125,8819712093387,787,137,470
444,7606593372609,-160788020,569,103,280
444,7609172097373,2417936744,541,99,209
444,526344366769375,308059815108,719,127,407
444,585637063935,502128502,809,139,169
444,15216035608125,2527286867,479,91,276
446,215549322570218,159048233483,719,127,251
447,30562371149145,1998738112,181,41,237
447,113950251783029,-31677750013,691,124,274
447,20635648243749,-13252033976,503,95,255
447,2479270337500,1402304173,83,22,280
447,5783932034595,2239956832,449,86,120
447,5779402458687,-2289619076,709,126,256
447,1130786931682386,53152474165,557,101,364
447,14051342941650,10090752797,823,142,188
447,14037314743375,-3937445478,103,26,155
450,106796998462336,172536275631,467,90,347
450,5034153731567961,743775236956,677,122,306
450,3677261513464,555920819,449,86,156
450,666769771132270036,47009078803671,733,129,411
452,8890665122339,-3903289216,653,118,239
452,122674943065675,-70101013784,193,43,456
453,552393359375,80922498,293,61,282
453,108280110829605,26873201713,307,62,408
454,12406985395168,-778611287,547,100,342
454,2076847011732256,-212682948311,647,117,446
454,30599920710198,-5897172391,461,88,320
454,144681923585664,-75323156311,727,128,491
454,826875144290,-309122807,211,46,245
455,63617186311155,1946410919,563,102,122
456,366398559837245,-15579796034,281,59,142
456,838493677619,17385552,769,135,109
456,45303447267455,25727495837,577,105,126
456,52836229322435,12222922214,271,57,207
456,2516761420225,1332544024,419,80,166
457,10125269641435,1617153816,479,91,147
457,111459560766694,99383402885,509,96,686
459,3275559059136,-1763070629,317,65,218
459,346598709003316,-141972325821,499,94,407
459,3278001856272,679726507,409,79,466
459,1281003392075264,-429560662851,743,131,516
459,256338494810112,51904262489,827,143,367
459,24213792478512,-38391281749,389,76,647
459,11141098502144,-1796739057,647,117,543
460,36223578337890625,62747499511392,673,121,673
460,1380385535343750,1183380605167,487,92,584
462,2853729581388,95794583,619,113,248
462,1141958033125,504518403,457,87,146
462,13127520305536,804886233,821,141,273
462,571085708375,358951014,227,48,143
463,128776016870060,-112274348917,113,29,358
464,36636145602875,-7736766213,571,104,227
464,780908618333025,-64124658163,367,72,435
465,2048772116875,170377606,281,59,234
465,52562678094875,-18099879696,761,134,362
466,1669287530712835,-106030405269,311,63,194
467,580487109375,-54325114,797,138,140
467,2176250228367271875,193997560594417,821,141,361
467,49322719451642,-23302479923,353,70,297
467,579977938540,-563495949,733,129,335
467,44657340530205,-44349925448,727,128,292
467,2901284815884,-1422356561,673,121,256
469,1028261859257,63901488,269,56,77
469,2057297196669,901281131,593,107,140
469,1028764529639,566571870,521,97,131
469,1028369977635,172019866,257,54,175
470,43178548635365,57212521832,761,134,347
470,847536498413,2020104030,101,25,633
470,935105849876639,810234083424,647,117,215
472,34910823438491,4927388210,421,81,221
472,512656154135125,90627923104,787,137,367
473,3863843937465589,20955398944,631,114,332
473,2587568724598,3071746627,773,136,326
473,43975584622255,39135996748,587,106,193
473,862230089595,731096938,397,77,358
473,19831567686931,17090855820,769,135,203
474,123746757081920,164236584231,461,88,333
474,1172243748830247016,1554702900795991,761,134,569
475,8982581364770805,-202049616544,439,84,292
476,22315616947624,-1058422749,281,59,179
476,22307783025528,-8892344845,487,92,407
477,97845707762127,48312218741,367,72,168
477,1271898987359,1802941341,641,115,303
477,12069260853804,3348416633,787,137,255
478,14195666392435,1976214811,601,109,155
478,52014655212325,-28875438963,773,136,377
479,351888806747205,71357520071,503,95,272
479,15979745110075,-11957127522,283,60,247
480,5902563660738814055,2197931100849173,659,119,463
481,772367986354,-2215,443,85,54
481,20858597180750,4661489387,593,107,392
481,30119846512000,-2505042191,461,88,443
481,771927824360,-440164209,701,125,232
483,8659778595989248,5286007868075,173,39,556
485,1002863615355,363670934,491,93,166
485,274024426436101,341941609168,809,139,332
488,1362230059309,17499203,607,110,115
488,17036231327401,8574326076,827,143,172
488,6132849826873,2893306396,733,129,334
488,25211321836571,10389474610,521,97,227
488,2044004065403,685225244,353,70,206
488,20433249777941,61376351,271,57,320
488,256876390995125,99323415144,353,70,146
490,1117616605875,8821397,181,41,230
490,2233969269525,-1246299431,571,104,264
490,20664647011305,-11097001538,317,65,339
490,20685244453500,9500440657,397,77,225
490,6146766003078,-76811551,521,97,212
492,3381419375191,-2006701835,521,97,204
492,563750584320,-153761851,67,18,386
492,2819894251328,372520473,151,35,347
492,31996584345628672,26027439463827,701,125,423
492,16356956172128,3730133169,457,87,226
492,564510588928,606242757,809,139,438
492,16363745542144,10519503185,521,97,544
493,10493879846362,-2012996671,269,56,131
493,806641008173,-735364368,601,109,436
493,4032162195347,-4719667358,463,89,403
493,13722882620304,-2515712893,157,36,278
493,807161797416,-214575125,263,55,250
493,807579709532,203336991,271,57,246
494,101916516553533,-53611048888,197,44,246
494,1206119474703,-627597515,331,66,143
496,17396542587894931,2874171772,431,82,509
496,9122441336239,1889950204,809,139,224
496,18850014277913,874746774,283,60,139
497,8315983741247,-1122553140,443,85,251
497,49156752270031,10215075926,337,67,310
497,14362531767045,-3379105078,733,129,393
497,755761138825,-339433392,727,128,198
501,12998266951602690625,-12257944971036768,919,156,452
502,1463722885691346,1813358117981,673,121,411
502,517988001138300,696937535417,733,129,501
502,22507632580368,16716771547,311,63,522
502,517965386758456,674323155573,881,151,505
502,45005121447975,23289830333,491,93,451
504,7318605021619430,3255186606887,761,134,330
506,12024493078922469,-12872920882450,997,167,464
506,137603037246642,-124262522293,661,120,353
507,23367915785500,-4137772911,787,137,441
507,51119174033223140,4492900978283,997,167,441
507,4412606171366107,-4711951173572,619,113,288
508,3048278637903499,543460203431,577,105,198
508,12195052427416859,4111716616587,911,155,342
508,111509736121225,7229620003,739,130,291
508,725312794843175,546502585232,653,118,426
510,231809685548410751,-122983007151379,733,129,223
510,154185978528671,4717380624,607,110,250
511,911697600563120,131609211201,541,99,225
513,921349107682675425,1061009403235304,701,125,414
513,852835332228750,1233339500719,827,143,419
513,29393442870264,27856914125,449,86,245
513,29393004195243,27418239104,313,64,384
513,16206546385575000,26108523742411,599,108,636
513,16202887962680250,22450100847661,607,110,496
514,408989974063970,-32996360413,421,81,233
516,3173648333679902,-878195585113,727,128,213
516,2139701291944326,-164738893573,691,124,322
516,352738270430689,13100512354,823,142,156
517,18337749559129,10835982228,809,139,115
517,1864417524255570921,-547528243451740,983,165,410
517,28361597300634143,-45118743562407,773,136,577
521,333457089661553,-102291929253,911,155,260
524,456352943812831,18447588318,883,152,128
524,396674791415903,-137813996717,991,166,308
524,515569656533281,-286730503125,241,52,153
524,1884960433333978,100557624033,571,104,444
524,19852973568659,12343298028,541,99,279
524,2400254263008719,-461999737632,557,101,214
526,45580259335213603,-81219576728,641,115,225
527,806887090933779616,107808857516601,937,158,309
528,168511800475821999,-63851211696670,587,106,410
529,18526974281088,-156232975,103,26,223
529,367853242803854248,-2933552866617,911,155,415
529,2647831441473119048,582397971227293,859,148,310
530,5105374954445337,-1212412595725,743,131,207
530,750713626151151,-255104296064,823,142,221
531,129914973688071,67805555984,811,140,260
531,18550989796570,1394349129,983,165,235
531,529762517433035645,-32478141326756,811,140,411
533,33872583237865,16788451628,193,43,127
538,534610030325448,-41083161353,769,135,297
539,287186597917233,1390510363,727,128,181
539,28739616690687,21095950000,191,42,151
539,229622979630759,-125186294737,547,100,537
539,1843496985966015653,629510036130863,929,157,417
539,2126476305177189,1305770366351,761,134,316
539,57428006527437,-9034953937,991,166,182
540,42335982996125,-7219414829,409,79,323
540,486758590621875,-188237104096,601,109,388
540,21172568113125,966907648,797,138,286
540,42366449670545,23247259591,349,69,352
540,42348205667625,5003256671,953,161,545
540,5231862521016215,2477023263396,709,126,175
540,1227940022335325,-12847582341,773,136,450
540,381195578099375,106756400789,193,43,212
540,2075620131388375,803213251629,571,104,368
543,23848319945307,-2585862676,853,146,239
546,385538815411750,4353384033,751,132,225
546,628952585078125,-77326651308,251,53,188
548,20470458295625,1146732334,641,115,274
548,34080172612175532837,14448351953498743,1009,168,303
548,20481334440450,12022877159,311,63,273
549,667920683574375,554402731753,877,150,475
549,79417831118566875,1243698294857,761,134,395
549,19633415122475,4995097692,607,110,290
549,300201951324316979,220808085558390,1009,168,332
551,16031193931433407232,-8591323820422773,443,85,439
551,273447844136614889,4519618774128,809,139,220
553,57072723906627,78229157389,367,72,375
553,1455830741599234,2471125493665,929,157,393
553,28544777613443,47530238824,541,99,439
553,255696817524520008,389978295308387,953,161,493
553,456287498052113,331540058209,487,92,347
553,25675501473497551571,6035955861994941,601,109,271
554,360552602141640750,-168747343244093,751,132,339
555,126522631358162,-10656472083,839,145,336
557,1533123478120003,-110016029952,641,115,196
557,306642630028392,-4068801599,947,160,352
557,684515737717344,457717250441,607,110,330
558,1896508293161625,-461816950913,839,145,323
558,9660402380687025,-3891288399824,997,167,240
558,1127044434268125,-883739312303,929,157,610
558,25618029868310,-16701349427,463,89,183
559,253880438754320,114235656783,439,84,183
559,19523258964440,2781803091,719,127,163
559,10413767413847474,9353086848457,523,98,220
559,175599815504480125,52164392468568,911,155,355
560,2743872128285967,-36421077908,1009,168,423
560,3533621884517439,-532327063232,977,164,582
560,109754190102843,-2151871712,521,97,520
561,31856439048291,30096531250,167,38,446
564,505522095964983125,3494490799204,631,114,272
565,156639846841493725,-205284401205416,997,167,489
565,8334351951371725,-413476984268,439,84,170
568,19125776953125,366147452,709,126,154
568,784140507534033,-1335498560,823,142,180
